521	-58.065678	0.000958	603.773560
522	-58.379333	0.001024	503.144653
523	-56.837257	0.001224	452.830200
524	-57.084457	0.001131	654.088074
525	-57.153545	0.001106	704.402527
526	-57.926010	0.001065	905.660400
527	-58.019527	0.001073	805.031433
528	-56.799374	0.001157	754.716980
529	-56.877079	0.001196	553.459106
530	-54.646946	0.001629	201.257858
531	-38.967018	0.006879	905.660400
532	-37.282669	0.010820	1006.289307
533	-33.193047	0.015667	955.974854
534	-30.660086	0.020033	754.716980
535	-30.608356	0.022853	1006.289307
536	-28.876608	0.026933	805.031433
537	-28.027838	0.029917	704.402527
538	-28.832350	0.028348	553.459106
539	-28.945581	0.030704	201.257858
540	-31.720621	0.023287	201.257858
541	-33.920307	0.017479	201.257858
542	-40.446594	0.008449	150.943390
543	-41.225777	0.007712	201.257858
544	-43.238239	0.005874	150.943390
545	-44.253014	0.004622	402.515717
546	-35.905525	0.012470	704.402527
547	-28.937788	0.028825	402.515717
548	-27.910450	0.030267	805.031433
549	-27.662060	0.028992	654.088074
550	-28.279705	0.026779	704.402527
551	-28.348749	0.027205	503.144653
552	-28.142925	0.028036	503.144653
553	-28.953751	0.025536	553.459106
554	-30.925238	0.020751	553.459106
555	-32.379963	0.017364	754.716980
556	-32.034546	0.018127	402.515717
557	-31.081602	0.020133	352.201263
558	-30.939981	0.020480	603.773560
559	-31.482990	0.020095	603.773560
560	-31.736938	0.018925	402.515717
561	-31.200602	0.019750	301.886780
562	-32.093876	0.018312	301.886780
563	-31.923277	0.018767	402.515717
564	-32.418335	0.018942	402.515717
565	-32.069233	0.019944	402.515717
566	-32.316074	0.019997	201.257858
567	-32.976860	0.019275	201.257858
568	-33.034267	0.018552	201.257858
569	-33.366276	0.018327	251.572327
570	-32.393867	0.020463	201.257858
571	-31.844322	0.020632	201.257858
572	-30.902929	0.021826	402.515717
573	-30.818108	0.020529	603.773560
574	-30.857656	0.020879	603.773560
575	-30.419989	0.021568	402.515717
576	-33.462128	0.015403	301.886780
577	-39.316635	0.009246	301.886780
578	-41.405609	0.007600	150.943390
579	-43.738552	0.005703	201.257858
580	-44.228226	0.005207	201.257858
581	-48.225975	0.003424	201.257858
582	-54.279610	0.001586	301.886780
583	-57.099297	0.001135	855.345886
584	-56.344620	0.001190	603.773560
585	-48.114685	0.002913	805.031433
586	-39.190197	0.008545	201.257858
587	-33.554031	0.017693	251.572327
588	-34.549507	0.015081	503.144653
589	-38.711048	0.009765	251.572327
590	-36.335690	0.012180	301.886780
591	-30.337162	0.022593	603.773560
592	-29.878504	0.023548	805.031433
593	-30.243240	0.022653	503.144653
594	-30.691608	0.022294	603.773560
595	-32.052284	0.020285	503.144653
596	-36.874538	0.011301	251.572327
597	-40.536217	0.008388	201.257858
598	-44.432465	0.005182	251.572327
599	-46.033623	0.004052	553.459106
600	-47.620312	0.003332	503.144653
601	-44.288048	0.005407	301.886780
602	-43.508293	0.005869	201.257858
603	-43.549438	0.006078	150.943390
604	-44.909817	0.004856	251.572327
605	-49.908524	0.002614	402.515717
606	-51.866875	0.002097	553.459106
607	-46.262608	0.003890	654.088074
608	-46.665436	0.003681	352.201263
609	-36.054386	0.013170	251.572327
610	-32.136745	0.019976	402.515717
611	-32.764481	0.019331	402.515717
612	-41.243290	0.006685	503.144653
613	-49.008469	0.003069	452.830200
614	-50.999580	0.002268	553.459106
615	-55.104351	0.001480	654.088074
616	-54.954205	0.001426	805.031433
617	-42.990913	0.004967	1006.289307
618	-41.375351	0.006661	553.459106
619	-33.527687	0.016986	402.515717
620	-31.721552	0.020027	704.402527
621	-31.146181	0.020524	754.716980
622	-31.183064	0.019880	603.773560
623	-31.710587	0.018308	704.402527
624	-32.515511	0.017135	603.773560
625	-32.461716	0.017669	402.515717
